fecha,ruta,pasajeros
2024-05-05,Medellin-Guatape,160
2024-05-06,Medellin-Guatape,110
2024-05-07,Medellin-Guatape,73
2024-05-08,Medellin-Guatape,70
2024-05-09,Medellin-Guatape,109
2024-05-10,Medellin-Guatape,223
2024-05-11,Medellin-Guatape,151
2024-05-12,Medellin-Guatape,184
2024-05-13,Medellin-Guatape,127
2024-05-14,Medellin-Guatape,87
2024-05-15,Medellin-Guatape,72
2024-05-16,Medellin-Guatape,112
2024-05-17,Medellin-Guatape,168
2024-05-18,Medellin-Guatape,123
2024-05-19,Medellin-Guatape,184
2024-05-20,Medellin-Guatape,107
2024-05-21,Medellin-Guatape,79
2024-05-22,Medellin-Guatape,72
2024-05-23,Medellin-Guatape,91
2024-05-24,Medellin-Guatape,169
2024-05-25,Medellin-Guatape,137
2024-05-26,Medellin-Guatape,182
2024-05-27,Medellin-Guatape,106
2024-05-28,Medellin-Guatape,84
2024-05-29,Medellin-Guatape,69
2024-05-30,Medellin-Guatape,95
2024-05-31,Medellin-Guatape,226
2024-06-01,Medellin-Guatape,140
2024-06-02,Medellin-Guatape,178
2024-06-03,Medellin-Guatape,135
2024-06-04,Medellin-Guatape,84
2024-06-05,Medellin-Guatape,76
2024-06-06,Medellin-Guatape,113
2024-06-07,Medellin-Guatape,247
2024-06-08,Medellin-Guatape,143
2024-06-09,Medellin-Guatape,192
2024-06-10,Medellin-Guatape,134
2024-06-11,Medellin-Guatape,74
2024-06-12,Medellin-Guatape,72
2024-06-13,Medellin-Guatape,108
2024-06-14,Medellin-Guatape,184
2024-06-15,Medellin-Guatape,156
2024-06-16,Medellin-Guatape,188
2024-06-17,Medellin-Guatape,110
2024-06-18,Medellin-Guatape,78
2024-06-19,Medellin-Guatape,83
2024-06-20,Medellin-Guatape,117
2024-06-21,Medellin-Guatape,196
2024-06-22,Medellin-Guatape,117
2024-06-23,Medellin-Guatape,177
2024-06-24,Medellin-Guatape,111
2024-06-25,Medellin-Guatape,90
2024-06-26,Medellin-Guatape,67
2024-06-27,Medellin-Guatape,90
2024-06-28,Medellin-Guatape,249
2024-06-29,Medellin-Guatape,157
2024-06-30,Medellin-Guatape,191
2024-07-01,Medellin-Guatape,137
2024-07-02,Medellin-Guatape,77
2024-07-03,Medellin-Guatape,82
2024-07-04,Medellin-Guatape,111
2024-07-05,Medellin-Guatape,193
2024-07-06,Medellin-Guatape,116
2024-07-07,Medellin-Guatape,193
2024-07-08,Medellin-Guatape,107
2024-07-09,Medellin-Guatape,79
2024-07-10,Medellin-Guatape,76
2024-07-11,Medellin-Guatape,123
2024-07-12,Medellin-Guatape,171
2024-07-13,Medellin-Guatape,140
2024-07-14,Medellin-Guatape,203
2024-07-15,Medellin-Guatape,132
2024-07-16,Medellin-Guatape,76
2024-07-17,Medellin-Guatape,82
2024-07-18,Medellin-Guatape,98
2024-07-19,Medellin-Guatape,163
2024-07-20,Medellin-Guatape,165
2024-07-21,Medellin-Guatape,194
2024-07-22,Medellin-Guatape,123
2024-07-23,Medellin-Guatape,66
2024-07-24,Medellin-Guatape,83
2024-07-25,Medellin-Guatape,129
2024-07-26,Medellin-Guatape,184
2024-07-27,Medellin-Guatape,137
2024-07-28,Medellin-Guatape,191
2024-07-29,Medellin-Guatape,97
2024-07-30,Medellin-Guatape,89
2024-07-31,Medellin-Guatape,71
2024-08-01,Medellin-Guatape,115
2024-08-02,Medellin-Guatape,164
2024-08-03,Medellin-Guatape,122
2024-08-04,Medellin-Guatape,201
2024-08-05,Medellin-Guatape,106
2024-08-06,Medellin-Guatape,89
2024-08-07,Medellin-Guatape,86
2024-08-08,Medellin-Guatape,93
2024-08-09,Medellin-Guatape,183
2024-08-10,Medellin-Guatape,126
2024-08-11,Medellin-Guatape,192
2024-08-12,Medellin-Guatape,109
2024-08-13,Medellin-Guatape,62
2024-08-14,Medellin-Guatape,77
2024-08-15,Medellin-Guatape,128
2024-08-16,Medellin-Guatape,231
2024-08-17,Medellin-Guatape,143
2024-08-18,Medellin-Guatape,195
2024-08-19,Medellin-Guatape,137
2024-08-20,Medellin-Guatape,81
2024-08-21,Medellin-Guatape,66
2024-08-22,Medellin-Guatape,110
2024-08-23,Medellin-Guatape,183
2024-08-24,Medellin-Guatape,123
2024-08-25,Medellin-Guatape,198
2024-08-26,Medellin-Guatape,107
2024-08-27,Medellin-Guatape,67
2024-08-28,Medellin-Guatape,84
2024-08-29,Medellin-Guatape,106
2024-08-30,Medellin-Guatape,181
2024-08-31,Medellin-Guatape,128
2024-09-01,Medellin-Guatape,185
2024-09-02,Medellin-Guatape,113
2024-09-03,Medellin-Guatape,78
2024-09-04,Medellin-Guatape,58
2024-09-05,Medellin-Guatape,98
2024-09-06,Medellin-Guatape,183
2024-09-07,Medellin-Guatape,129
2024-09-08,Medellin-Guatape,181
2024-09-09,Medellin-Guatape,96
2024-09-10,Medellin-Guatape,66
2024-09-11,Medellin-Guatape,57
2024-09-12,Medellin-Guatape,107
2024-09-13,Medellin-Guatape,169
2024-09-14,Medellin-Guatape,122
2024-09-15,Medellin-Guatape,185
2024-09-16,Medellin-Guatape,112
2024-09-17,Medellin-Guatape,94
2024-09-18,Medellin-Guatape,62
2024-09-19,Medellin-Guatape,119
2024-09-20,Medellin-Guatape,183
2024-09-21,Medellin-Guatape,124
2024-09-22,Medellin-Guatape,188
2024-09-23,Medellin-Guatape,104
2024-09-24,Medellin-Guatape,77
2024-09-25,Medellin-Guatape,89
2024-09-26,Medellin-Guatape,114
2024-09-27,Medellin-Guatape,179
2024-09-28,Medellin-Guatape,127
2024-09-29,Medellin-Guatape,173
2024-09-30,Medellin-Guatape,107
2024-10-01,Medellin-Guatape,86
2024-10-02,Medellin-Guatape,62
2024-10-03,Medellin-Guatape,99
2024-10-04,Medellin-Guatape,176
2024-10-05,Medellin-Guatape,122
2024-10-06,Medellin-Guatape,179
2024-10-07,Medellin-Guatape,105
2024-10-08,Medellin-Guatape,63
2024-10-09,Medellin-Guatape,67
2024-10-10,Medellin-Guatape,115
2024-10-11,Medellin-Guatape,216
2024-10-12,Medellin-Guatape,130
2024-10-13,Medellin-Guatape,181
2024-10-14,Medellin-Guatape,142
2024-10-15,Medellin-Guatape,78
2024-10-16,Medellin-Guatape,71
2024-10-17,Medellin-Guatape,109
2024-10-18,Medellin-Guatape,160
2024-10-19,Medellin-Guatape,135
2024-10-20,Medellin-Guatape,190
2024-10-21,Medellin-Guatape,105
2024-10-22,Medellin-Guatape,84
2024-10-23,Medellin-Guatape,66
2024-10-24,Medellin-Guatape,119
2024-10-25,Medellin-Guatape,177
2024-10-26,Medellin-Guatape,128
2024-10-27,Medellin-Guatape,186
2024-10-28,Medellin-Guatape,108
2024-10-29,Medellin-Guatape,86
2024-10-30,Medellin-Guatape,66
2024-10-31,Medellin-Guatape,102
2024-11-01,Medellin-Guatape,238
2024-11-02,Medellin-Guatape,139
2024-11-03,Medellin-Guatape,195
2024-11-04,Medellin-Guatape,151
2024-11-05,Medellin-Guatape,76
2024-11-06,Medellin-Guatape,82
2024-11-07,Medellin-Guatape,99
2024-11-08,Medellin-Guatape,236
2024-11-09,Medellin-Guatape,147
2024-11-10,Medellin-Guatape,192
2024-11-11,Medellin-Guatape,131
2024-11-12,Medellin-Guatape,65
2024-11-13,Medellin-Guatape,81
2024-11-14,Medellin-Guatape,92
2024-11-15,Medellin-Guatape,174
2024-11-16,Medellin-Guatape,141
2024-11-17,Medellin-Guatape,190
2024-11-18,Medellin-Guatape,127
2024-11-19,Medellin-Guatape,86
2024-11-20,Medellin-Guatape,71
2024-11-21,Medellin-Guatape,111
2024-11-22,Medellin-Guatape,178
2024-11-23,Medellin-Guatape,120
2024-11-24,Medellin-Guatape,183
2024-11-25,Medellin-Guatape,107
2024-11-26,Medellin-Guatape,60
2024-11-27,Medellin-Guatape,78
2024-11-28,Medellin-Guatape,110
2024-11-29,Medellin-Guatape,167
2024-11-30,Medellin-Guatape,140
2024-12-01,Medellin-Guatape,201
2024-12-02,Medellin-Guatape,116
2024-12-03,Medellin-Guatape,77
2024-12-04,Medellin-Guatape,85
2024-12-05,Medellin-Guatape,121
2024-12-06,Medellin-Guatape,190
2024-12-07,Medellin-Guatape,133
2024-12-08,Medellin-Guatape,233
2024-12-09,Medellin-Guatape,128
2024-12-10,Medellin-Guatape,77
2024-12-11,Medellin-Guatape,101
2024-12-12,Medellin-Guatape,115
2024-12-13,Medellin-Guatape,194
2024-12-14,Medellin-Guatape,139
2024-12-15,Medellin-Guatape,209
2024-12-16,Medellin-Guatape,106
2024-12-17,Medellin-Guatape,80
2024-12-18,Medellin-Guatape,76
2024-12-19,Medellin-Guatape,124
2024-12-20,Medellin-Guatape,208
2024-12-21,Medellin-Guatape,155
2024-12-22,Medellin-Guatape,193
2024-12-23,Medellin-Guatape,143
2024-12-24,Medellin-Guatape,90
2024-12-25,Medellin-Guatape,93
2024-12-26,Medellin-Guatape,127
2024-12-27,Medellin-Guatape,205
2024-12-28,Medellin-Guatape,146
2024-12-29,Medellin-Guatape,218
2024-12-30,Medellin-Guatape,121
2024-12-31,Medellin-Guatape,84
